nFID,lat,lon,location,name,last_at,time,city,gender,id,followers_count,friends_count,statuses_count,created_at,domain,status_id,status_text
102414,23.19425,112.88301,广东 佛山,He-文健,2014/7/5 0:00,0:43:00,6,f,1954369521,89,78,513,Sun Feb 06 22:55:11 +0800 2011,,3.77061E+15,好有爱～[爱你]
102415,23.18034,112.94577,广东 佛山,尐Miko兒,2014/7/5 0:00,0:43:00,6,f,2707012430,152,365,1423,Sun Feb 05 21:54:24 +0800 2012,,3.75555E+15,真虚假 http://t.cn/RhXujiy
104090,23.14913,113.2337,广东 广州,楼上的博主是sb,2014/7/5 0:00,0:43:00,1,m,2684552540,331,138,165,Wed Jan 25 15:06:24 +0800 2012,,3.7635E+15,#一起去看月全食# http://t.cn/RhDKPyn
106951,23.16892,113.24762,江西 南昌,甜甜小甜瓜,2014/7/5 0:00,0:43:00,1,f,2758509621,43,72,78,Wed May 09 23:37:05 +0800 2012,,3.76935E+15,……
107526,23.1371,113.25679,广东 韶关,S-tacy_zhuminyi,2014/7/5 0:00,0:43:00,2,f,1772379473,1052,500,5517,Sat Jul 10 19:18:19 +0800 2010,,3.7706E+15,我拍了段MV，欢迎围观。点此播放>>http://t.cn/R7Sx8Fp（通过 #美拍# 录制）
108122,23.1525,113.2263,广东 广州,costaing,2014/7/5 0:00,0:43:00,1,f,1977237647,341,164,713,Sat Feb 19 08:09:57 +0800 2011,,3.77061E+15,好想去旅游啊～人没有十全十美给你某些东西，也正在拿走。日久见人心。
108123,23.11134,113.12446,广东 佛山,榴莲甜品大沥店,2014/7/5 0:00,0:43:00,6,m,5112976237,78,89,128,Wed Apr 16 16:38:07 +0800 2014,,3.7565E+15,榴莲甜品 下午茶推荐 http://t.cn/RhKYoQj
138034,23.09877,113.48074,广东 茂名,隐约看到的Li朝健,2014/7/5 0:00,0:43:00,9,m,2715899443,144,112,286,Sat Apr 21 17:31:40 +0800 2012,lovejackylove1314,3.72877E+15,今晚真的让我彻底地心寒了，我发誓以后都不会让这种事发生…… http://t.cn/RvBBcO7
138035,23.1472,113.51058,广东 韶关,乐乐的小胖,2014/7/5 0:00,0:43:00,2,m,5111085546,17,86,161,Thu Apr 17 17:47:16 +0800 2014,,3.77044E+15,@YOKA-HOT男人  女大十八变。。http://t.cn/R7a1Q0o
138036,23.0876,113.4935,广东 广州,significant--essential,2014/7/5 0:00,0:43:00,1,f,2075551237,120,94,786,Fri Apr 08 10:13:28 +0800 2011,,3.76585E+15,转发微博
140408,23.28456,113.23492,广东 广州,WeiJau-Xiu,2014/7/5 0:00,0:43:00,1,m,2036545001,703,511,897,Sun Mar 20 19:12:06 +0800 2011,,3.73724E+15,转发微博
140452,23.24838,113.21098,广东 广州,Happy张友国,2014/7/5 0:00,0:43:00,1,m,2285785875,28,86,322,Tue Jun 04 20:11:23 +0800 2013,youguozhang,3.77023E+15,我刚刚用@360手机卫士 发现微信、媒体存储器等软件消耗了我6.77M流量。你也快来下载一个看看谁在消耗流量吧! 下载地址：http://t.cn/zjzcTkg
141665,23.21617,113.30201,广东 广州,艾雨GGG,2014/7/5 0:00,0:43:00,1,f,2962797890,145,231,90,Wed Aug 22 13:00:25 +0800 2012,,3.74797E+15,//@爱尚美8888889:转发微博
157146,23.48058,113.19319,广东 深圳,红星闪闪的川页,2014/7/5 0:00,0:43:00,3,m,3030818545,5,21,2,Tue Oct 09 12:07:45 +0800 2012,,3.72877E+15,[嘻嘻]  我在这里：  http://t.cn/z821FQL
158400,23.6914,113.036,广东,_林書one,2014/7/5 0:00,0:43:00,1000,f,1905576140,789,463,2637,Fri Dec 24 12:18:43 +0800 2010,toriebaby,3.76987E+15,BE BRAVE.🙏
159402,23.66402,113.20378,广东 广州,黄伟_伟,2014/7/5 0:00,0:43:00,1,m,1911938164,250,156,940,Fri Dec 31 19:55:32 +0800 2010,,3.76731E+15,花嗨
551,22.52853,113.05009,广东 江门,Sandy_LXY,2014/7/5 0:00,0:44:00,7,f,1958253467,728,539,279,Wed Feb 09 12:41:15 +0800 2011,,3.77025E+15,转发微博
10196,22.53225,113.93708,广东 深圳,浩hao1,2014/7/5 0:00,0:44:00,3,m,5099059422,3,58,22,Sat Apr 05 00:33:46 +0800 2014,,3.72877E+15,美体小铺生姜洗发露 防脱发去屑控油http://t.cn/RvBPhLB
10197,22.5084,113.92269,广东 深圳,我是周子玥呀,2014/7/5 0:00,0:44:00,3,f,3911939077,24,43,123,Fri Nov 22 19:01:43 +0800 2013,,3.7661E+15,[鼓掌]
10744,22.51398,113.92005,广东 深圳,vh肖云,2014/7/5 0:00,0:44:00,3,m,3956399759,14,49,8,Sun Dec 29 00:42:44 +0800 2013,,3.72912E+15,我正在使用#手机YY#，21343频道很有意思哦，进来看看吧 直播链接：http://t.cn/Rvn4SBM
11180,22.58542,113.89106,广东 深圳,dicky--chan,2014/7/5 0:00,0:44:00,3,m,2151992430,47,81,1211,Tue May 31 12:55:02 +0800 2011,,3.75123E+15,得到5星以上装备
11670,22.5168,113.92849,北京 西城区,心情未知_未知心情,2014/7/5 0:00,0:44:00,2,m,3172551837,26,103,84,Mon Dec 03 10:02:44 +0800 2012,,3.76838E+15,遥遥无期的等待
12766,22.49792,113.925,重庆 永川区,阿喵阿喵阿喵喵喵--,2014/7/5 0:00,0:44:00,83,m,2841407930,354,184,970,Thu Jun 21 02:45:07 +0800 2012,,3.77039E+15,当你在身不由己的漩涡里走过 才会懂得怎样去选择自己喜欢的生活 http://t.cn/R7apLJL
12767,22.57836,113.89143,广东 深圳,魅影独尊,2014/7/5 0:00,0:44:00,3,f,2723454572,678,1194,807,Sun Feb 26 13:48:18 +0800 2012,,3.76985E+15,找到教室，不容易啊！ http://t.cn/zQgeXav
14295,22.5562,114.0074,广东 深圳,_佳CccJY,2014/7/5 0:00,0:44:00,3,f,3607517387,385,187,217,Tue Jul 23 16:13:54 +0800 2013,,3.77037E+15,对于数学考试这种事情呢只好祈祷老天了🙏🙏
14296,22.48813,113.929,湖南 长沙,没有想到一个合适的名字,2014/7/5 0:00,0:44:00,1,f,2415493721,146,366,386,Mon Oct 17 19:04:30 +0800 2011,,3.77032E+15,来看看我拍的MV：“#烟火#”，点此播放>>http://t.cn/R7aLoni（通过 #美拍# 录制）
15945,22.51939,114.04327,广东 深圳,怪不得怪就怪在不怪,2014/7/5 0:00,0:44:00,3,f,2602394873,495,960,1017,Sat Feb 04 21:31:50 +0800 2012,,3.77041E+15,[哈哈][哈哈][哈哈][哈哈]
23554,22.72654,113.27834,广东 中山,Miss-C萬,2014/7/5 0:00,0:44:00,20,f,2011357814,178,216,2426,Thu Mar 17 09:12:17 +0800 2011,,3.77031E+15,//@微博搞笑排行榜: 苏州旅游攻略，收！[耶]
32249,22.77146,112.97145,广东 江门,_LIU-JIA昇,2014/7/5 0:00,0:44:00,7,m,2632842934,129,180,494,Sun Dec 25 14:17:36 +0800 2011,,3.7457E+15,转发微博
35070,22.80418,113.30856,其他,紫陌红尘xi,2014/7/5 0:00,0:44:00,1000,m,5198533308,9,44,27,Mon Jun 30 00:41:03 +0800 2014,,3.74128E+15,我刚更新了新浪微博G3版 Android客户端v2.9.1，推荐你也一起来下载更新吧。下载地址：http://t.cn/zTbT07J  1. 广场新增139邮箱、MM、音乐等8大应用; 2.支持飞信帐号登录; 3.一键分享新功能，玩转新浪微博G3版; 4.优化内置浏览器体验。
44414,22.88224,112.8897,广东 佛山,为中华掘起而奋斗,2014/7/5 0:00,0:44:00,6,m,2938343145,33,46,108,Mon Sep 03 15:54:53 +0800 2012,,3.72877E+15,【特别注意！！】如果你去网吧上网，看到如图所示连接到你的键盘线上面，请不要使用这台电脑。这个东西可以记录你所有的上网键盘操作，同样可以记录你的银行帐号密码。[ http://t.cn/RvBBIXr
44415,22.8915,112.8764,广东 佛山,_关嘉奇,2014/7/5 0:00,0:44:00,6,f,5146431789,12040,1059,809,Tue May 20 13:34:54 +0800 2014,,3.77042E+15,#蕉蕉分队#酥胡酥胡😲😲😝😝
49265,22.9083,113.61566,贵州 遵义,wang誓梦,2014/7/5 0:00,0:44:00,3,m,5164520893,3,49,27,Mon Jun 02 22:34:11 +0800 2014,,3.7337E+15,转发微博
58980,22.9546,113.09605,广东 佛山,星月陪伴的路,2014/7/5 0:00,0:44:00,6,f,1562264377,145,253,359,Fri Dec 10 10:56:33 +0800 2010,,3.76461E+15,//@全球奇闻趣事:如果有来生
65617,23.08293,113.00401,海外 法国,FEI_FREE,2014/7/5 0:00,0:44:00,3,f,2069149931,376,384,1254,Mon Apr 04 22:47:19 +0800 2011,,3.76847E+15,我分享了@人民日报 的文章 http://t.cn/R7tQwIc
69142,23.01428,113.10232,广东 佛山,Fun兒仔,2014/7/5 0:00,0:44:00,6,f,2094113942,313,321,530,Sat Apr 09 10:10:16 +0800 2011,,3.76788E+15,转发微博
101485,22.97021,113.99233,广东 东莞,梓杰__ye,2014/7/5 0:00,0:44:00,19,m,2119052711,449,310,51,Tue May 03 19:41:25 +0800 2011,,3.7433E+15,长假翻来，又要重新投入工作。继续努力了 http://t.cn/z8AMkjO
105727,23.10783,113.24305,广东 惠州,Orz张凯,2014/7/5 0:00,0:44:00,13,m,1795484237,278,186,241,Sun Aug 15 16:27:41 +0800 2010,,3.7679E+15,又喝多了
105728,23.17496,113.24077,广东 广州,-张思敏僵尸敏-,2014/7/5 0:00,0:44:00,1,f,1739400462,885,345,614,Sat May 08 21:46:05 +0800 2010,,3.7679E+15,有人远方陪跑 真好[可愛]与其担心害怕那些虚无的东西 还不如来点实在的 握不住的沙 就让它随风忘了 越是紧张越是害怕 就越会失去 既然不属于我的 没必要握得死死的 随便吧
137144,23.13279,113.4114,广东 河源,OY-彩芹,2014/7/5 0:00,0:44:00,16,f,2738098920,155,75,202,Mon Mar 12 19:47:34 +0800 2012,,3.77063E+15,转发微博
140407,23.28079,113.21204,广东 广州,lwj不够一米六,2014/7/5 0:00,0:44:00,1,f,2120614900,277,139,1439,Fri Apr 29 19:47:26 +0800 2011,lwj199288,3.77042E+15,转发微博
144778,23.25739,113.22833,北京 东城区,冰冰护肤服装全网超低价,2014/7/5 0:00,0:44:00,1,f,5172307680,13,156,174,Sun Jun 08 22:51:22 +0800 2014,,3.75918E+15,我参与了@TVB剧透社 发起的投票【《使徒行者》两个结局：遗憾VS完美，大家来投票】，我投给了“虐心结局”这个选项。你也快来表态吧：http://t.cn/RhW4QhR
144779,23.27827,113.23436,广东 广州,是你爱的不改,2014/7/5 0:00,0:44:00,1,f,3950313539,27,39,36,Wed Dec 18 18:38:53 +0800 2013,,3.76927E+15,么么哒
150371,23.42954,113.17389,广东 梅州,Sjunhui,2014/7/5 0:00,0:44:00,14,m,3024174891,175,147,200,Sun Oct 07 11:25:09 +0800 2012,,3.77032E+15,如果还能无怨无悔爱一场，我不留恋错过的每一个天堂
158399,23.71507,113.028,其他,花心的__小男人,2014/7/5 0:00,0:44:00,1000,m,2245983877,149,161,467,Thu Jul 14 09:16:46 +0800 2011,,3.76888E+15,为什么要下雨[泪][泪]
3801,22.56643,113.07315,广东 江门,bb锡嗮你,2014/7/5 0:00,0:45:00,7,f,2621920533,58,111,38,Sat Feb 18 15:39:42 +0800 2012,,3.75957E+15,两个月快乐，bady😘😘，俊bb，我地就甘一世甘生活落去，好唔 http://t.cn/Rh8pFwb
4483,22.61524,113.28984,广东 中山,不到最後不認輸xbj,2014/7/5 0:00,0:45:00,20,f,2716113833,90,109,277,Sat Apr 21 20:19:20 +0800 2012,,3.76024E+15,转发微博
9200,22.58005,113.88781,广东 深圳,寂_小魔,2014/7/5 0:00,0:45:00,3,m,2420158745,46,140,310,Fri Oct 21 00:03:28 +0800 2011,,3.76812E+15,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:http://t.cn/R7vgnNI http://t.cn/R7PW0Ng
10195,22.50589,113.92359,广东 深圳,汉拿山-akiLee,2014/7/5 0:00,0:45:00,3,f,2894813045,109,205,248,Fri Jul 20 23:37:57 +0800 2012,aki0727,3.7621E+15,我更新了微博iPad客户端V3.6.0啦！全新支持iOS8~①新增会员购买功能；②新增综合搜索功能；③新增小清新背景图。快来和我一起体验吧！App store下载地址：http://t.cn/h98rBI
11178,22.59048,113.86128,广东 广州,冯明同学,2014/7/5 0:00,0:45:00,1,m,1700010352,127,365,308,Thu Feb 25 13:07:41 +0800 2010,,3.76809E+15,转发微博
11669,22.5438,113.94789,广东 深圳,刘江峰-荣耀,2014/7/5 0:00,0:45:00,3,m,3662394442,487186,227,600,Fri Jul 26 11:17:45 +0800 2013,,3.77035E+15,恒大0:1惜败……但机会还是有的！另外要恭喜@我喜欢跳投收尾  猜对比分，获得荣耀畅玩4一部。注意到这位朋友用的是荣耀6，那畅玩4就可以孝敬父母了[哈哈] ，争取集齐7部荣耀手机！[嘻嘻]
12765,22.58492,113.89629,广东 深圳,柳娟莫,2014/7/5 0:00,0:45:00,3,f,1911267597,63,105,171,Tue Jan 04 13:41:34 +0800 2011,,3.76682E+15,[呵呵]岁数大了 [泪]QQ也不闪了 [失望]电话也不来了 [花心]微信也不响了 [鄙视]信息也只有10086了 [抓狂]日子越来越清静了 [笑cry]花钱倒是越来越多了 [悲伤] 负担越来越重了           [困]皱纹也越来越深了 [疑问]回想这些年赚了两个亿 [挤眼]一个失忆一个回忆 [阴险]这就是经历 http://t.cn/z8AE0AB
14294,22.57239,113.9102,广东 深圳,linda闫嘉予-,2014/7/5 0:00,0:45:00,3,f,2438358620,304,341,50,Sun Oct 02 16:46:35 +0800 2011,,3.76971E+15,欢乐谷闺蜜day[好爱哦]
15106,22.53457,113.98606,陕西 西安,吴冕2313,2014/7/5 0:00,0:45:00,1,f,2826812230,586,70,100,Fri Jun 08 00:08:00 +0800 2012,,3.76971E+15,#我可以摸你的胸吗#闺蜜剧本里不是这样写的[汗][汗]@栗栗栗小茹 http://t.cn/z8AJZyS
16765,22.5224,114.03199,江西 九江,NN-KK,2014/7/5 0:00,0:45:00,4,f,1957428363,1822,301,1655,Tue Feb 08 18:45:06 +0800 2011,,3.77023E+15,👍👍👍我。我//@凡茜品牌:#我就喜欢NI# 微博粉丝福利再次来袭，即日起 小编每天将从转发本微博的粉丝中 随机送出6份下图男神推荐宝贝，截止本月底（共30份）[嘘]别告诉别人， 自己偷偷点开>>>http://t.cn/zOuwDov 【未完待续】
18806,22.54192,113.96816,甘肃 兰州,我以后就叫柚子,2014/7/5 0:00,0:45:00,1,f,2382394285,140,99,244,Mon Sep 26 14:23:14 +0800 2011,,3.76778E+15,凤凤姐姐！您是转型了嘛！[思考][思考][思考]
24273,22.63832,113.51393,广东 广州,鼠记同学丶,2014/7/5 0:00,0:45:00,1,m,2326075720,144,169,4,Sat Aug 20 22:07:47 +0800 2011,,3.73584E+15,加我吧~[握手] http://t.cn/RP4zzhi
27167,22.72376,113.80748,广东 湛江,HJQ黄秋君,2014/7/5 0:00,0:45:00,8,f,2677490710,357,312,885,Sat Jan 21 19:20:21 +0800 2012,,3.77035E+15,转发微博
32717,22.67273,113.18346,其他,梁子健02,2014/7/5 0:00,0:45:00,1000,m,3955903020,8,51,40,Thu Dec 26 18:40:25 +0800 2013,,3.73022E+15,额滴神，看世界杯还有最高4999元的现金拿？对，你木有看错，我正在参加#围观世界杯领现金#的活动，而且100%中奖率！太给力了有木有！hiahiahia[哈哈] 小伙伴们快来参加吧！http://t.cn/RvtNRlR
65616,23.05434,112.88186,广东 佛山,黎-botery,2014/7/5 0:00,0:45:00,6,m,2107632382,336,180,892,Tue Apr 26 15:53:53 +0800 2011,botery,3.76839E+15,时间会知道我的努力的！[太阳]
67213,23.0569,113.10269,广东 佛山,李群Allen,2014/7/5 0:00,0:45:00,6,m,2820385652,12189,246,697,Sat Jun 02 18:14:14 +0800 2012,,3.76694E+15,两个月了，怎么说话像放屁一样，信不过啊。
69138,23.03205,113.10447,广东 佛山,因你而快乐25,2014/7/5 0:00,0:45:00,6,f,3920979885,12,13,12,Fri Nov 29 11:16:37 +0800 2013,,3.75862E+15,太有个性
69139,23.03651,113.11053,广东 汕尾,begins-cover,2014/7/5 0:00,0:45:00,15,f,1678101562,945,387,5173,Mon Jan 04 21:28:46 +0800 2010,,3.77039E+15,//@经典语录:面部看妇科，真是好东西，值得分享！
69140,23.07507,113.19918,广东 广州,Captain_Pirates,2014/7/5 0:00,0:45:00,1,f,2488521054,926,592,33016,Sun Oct 23 17:56:12 +0800 2011,,3.77054E+15,詹皇！
69141,23.14222,113.14155,广东 佛山,琪琪蕾蕾妈咪,2014/7/5 0:00,0:45:00,6,f,3771656005,24,49,48,Wed Sep 04 15:48:16 +0800 2013,,3.76226E+15,十年了，重游旧地，身边还带上俩小淘气，感觉好幸福，感恩生命遇见你，让我的生活从始变得如此精彩！ http://t.cn/Rhdy7R3
94599,22.9716,113.5653,广东 广州,#NAME?,2014/7/5 0:00,0:45:00,1,m,1914339113,186,214,261,Fri Jan 07 17:38:05 +0800 2011,,3.76534E+15,突然，想什么都不去想！一个人的房间，躺在床上，早早的关了灯，寂静的黑暗中一抹手机屏幕的光线，印衬出来的是怎样的孤独，又矫情了
104089,23.07507,113.19918,广东 广州,Captain_Pirates,2014/7/5 0:00,0:45:00,1,f,2488521054,926,592,33018,Sun Oct 23 17:56:12 +0800 2011,,3.77062E+15,祝顺利！期待//@吴镇宇爱心粉丝团:#光影顽童吴镇宇#祝开机顺利！[鼓掌][鼓掌]
104635,23.17374,113.24515,广东 广州,时尚生活收集者,2014/7/5 0:00,0:45:00,1,m,2283097254,25,209,55,Tue Aug 02 22:15:02 +0800 2011,,3.75285E+15,我刚刚安装了#微拍#，手机视频真人秀，很多美女帅哥，唱歌跳舞，真好玩！下载猛击==>http://t.cn/zj7eb9w（来自@爱微拍）
106949,23.13845,113.23477,广东 广州,艾普宽带18102800846,2014/7/5 0:00,0:45:00,1,f,2383313737,244,98,713,Mon Sep 26 16:30:46 +0800 2011,,3.77043E+15,这么贵！！http://t.cn/R7amhVW http://t.cn/8kRRIjK
106950,23.17367,113.24947,广东 广州,FancyFancyLee,2014/7/5 0:00,0:45:00,1,f,5072495738,27,130,397,Sat Mar 15 21:58:02 +0800 2014,,3.77044E+15,//@市场营销经典案例:经典书籍就是10年前看有收获 ，10年后再看收获更大
107525,23.15934,113.25686,广东 广州,广州欧奇有限公司一支持货到付款,2014/7/5 0:00,0:45:00,1,f,3871360819,333,769,296,Fri Oct 25 14:36:08 +0800 2013,,3.77042E+15,巴宝莉（Burberry）2014专柜同款最新上市时尚款腰带 ， 巴宝莉. 经典 扣头，带身双面采用进口100%原版牛皮 ，带身压巴宝莉专柜logo ，突出品牌形象，高档大气，手感极佳。时尚款式，上身效果超好。商务休闲百搭款式。🎁高档腰带送礼自用首选！，抓紧转图，大量现货！[得意] http://t.cn/8kglEIH
108121,23.11689,113.1519,广东 揭阳,陳晓玲-美衣护肤品,2014/7/5 0:00,0:45:00,52,f,2312297314,412,1159,793,Tue Aug 16 01:00:05 +0800 2011,,3.77001E+15,爆版
137746,23.1618,113.38079,广东 广州,uncle_cong郑晓聪,2014/7/5 0:00,0:45:00,1,m,3170983463,169,154,220,Sat Dec 01 18:36:57 +0800 2012,,3.76442E+15,早早出门 http://t.cn/z8A4fFv
141664,23.25739,113.22833,北京 东城区,冰冰护肤服装全网超低价,2014/7/5 0:00,0:45:00,1,f,5172307680,13,156,174,Sun Jun 08 22:51:22 +0800 2014,,3.75918E+15,我参与了@TVB剧透社 发起的投票【《使徒行者》两个结局：遗憾VS完美，大家来投票】，我投给了“虐心结局”这个选项。你也快来表态吧：http://t.cn/RhW4QhR
142134,23.26795,113.24648,广东 广州,Yuan沫沫颜,2014/7/5 0:00,0:45:00,1,m,3909337928,25,15,160,Mon Nov 18 07:59:50 +0800 2013,,3.77069E+15,又来莲花山，一个字，累 http://t.cn/z8AHhvX
143442,23.20198,113.27265,广东 深圳,陈格丽Kelly,2014/7/5 0:00,0:45:00,3,f,1871602627,461,132,4036,Tue Nov 23 15:02:29 +0800 2010,,3.77063E+15,容和啊 容和啊 容和啊[心]
146128,23.23324,113.28061,广东 广州,稚御,2014/7/5 0:00,0:45:00,1,f,2962903954,204,64,154,Wed Aug 22 14:06:11 +0800 2012,ahuangwanyan,3.76834E+15,早
7665,22.55192,113.47532,湖南 常德,bridget曹乐乐,2014/7/5 0:00,0:46:00,7,f,2793587460,217,220,2116,Wed Jun 20 14:08:18 +0800 2012,,3.77041E+15,谁跟我去迪拜坐公交车//@美食和旅行:有钱人的烦恼....[拜拜]
10194,22.57378,113.92243,广东 深圳,王小白fefebgdry,2014/7/5 0:00,0:46:00,3,m,5182847067,8,15,51,Tue Jun 17 13:31:18 +0800 2014,,3.7371E+15,分享图片 http://t.cn/RP20xxw
10743,22.5946,113.8721,广东 深圳,噜噜泰国代购,2014/7/5 0:00,0:46:00,3,f,1755404147,154,111,163,Thu Jun 10 15:43:09 +0800 2010,,3.77041E+15,新品金装[威武]泰国最出名药膏——施贵宝肯得特效酸痛按 摩膏，50g装！Counterpain金装强效型，药效配方更强。运动过后的肌肉酸痛，肌肉疲劳一擦，隔天就好，让您精神百倍，效果很神奇哦！撞伤， 扭伤，落枕一用都是隔天马上好[赞]老人有风湿和关节痛，睡觉睡不了，走不了路也可以用这个。见效很快哦！
11177,22.57099,113.86479,广东 深圳,__A-Bin,2014/7/5 0:00,0:46:00,3,m,2462562233,123,80,356,Sun Nov 13 11:36:06 +0800 2011,,3.76927E+15,拜拜 http://t.cn/R7x74Uk
11668,22.6157,113.84079,广东 深圳,最好的时光没有我,2014/7/5 0:00,0:46:00,3,f,5132779988,71,96,115,Wed May 07 00:17:52 +0800 2014,,3.76534E+15,学习啦… http://t.cn/R7ZPyRJ
12764,22.4922,113.91619,广东 深圳,艺索美甲居-vivian,2014/7/5 0:00,0:46:00,3,f,2686569703,1322,2000,5376,Thu Mar 29 17:40:14 +0800 2012,jiangjune,3.74938E+15,小苹果秀气来！青春美少女跳起来！　查看视频：http://t.cn/RhZsFKt #微视#
14292,22.50639,113.90989,广东 深圳,aLay孝,2014/7/5 0:00,0:46:00,3,m,1276911201,1405,115,804,Wed Jun 16 14:09:20 +0800 2010,alayfish,3.76792E+15,😱
17554,22.55166,114.02832,广东 深圳,冰W狐,2014/7/5 0:00,0:46:00,3,m,1097966537,608,475,1403,Thu Sep 24 13:48:02 +0800 2009,wen800,3.76753E+15,生活需要感动，而感动需要真实走过一些路，才知道辛苦；登过一些山，才知道艰难；跨过一些坎，才知道超越；经过一些事才知道经验；阅过一些人，才知道历练；读过一些书，才知道财富；过了一辈子，才知道幸福多一点快乐，少一点烦恼，累了就睡觉醒了就微笑，生活怎么样自己放调料。 http://t.cn/z8AVgEI
